,ESTADO,MUNICIPIO,MUJERES_INSEGURAS,TOTAL_MUJERES,TRIMESTRES,PERCEPCION_INSEGURIDAD,FEMINICIDIO,VIOLENCIA_FAMILIAR,VIOLENCIA_GENERO,TOTAL_DELITOS,POBLACION,FECHA
316,Zacatecas,Fresnillo,158,163,2022-Q2,96932.5153374233,0.4318609753148267,97.16871944583599,0.0,97.60058042115082,231556,2022-04-01
317,Zacatecas,Guadalupe,57,65,2022-Q2,87692.30769230769,0.0,120.14647422335752,0.0,120.14647422335752,191433,2022-04-01
318,Zacatecas,Zacatecas,74,77,2022-Q2,96103.8961038961,0.0,111.02639217732118,0.0,111.02639217732118,149514,2022-04-01
319,Aguascalientes,Aguascalientes,70,129,2022-Q3,54263.56589147286,0.0,18.607283804532155,0.3342625833149489,18.941546387847104,897498,2022-07-01
320,Aguascalientes,Jesus maria,5,6,2022-Q3,83333.33333333334,0.0,17.210222872386197,0.0,17.210222872386197,116210,2022-07-01
321,Baja california,Mexicali,106,137,2022-Q3,77372.26277372263,0.0,45.11429462682654,0.0,45.11429462682654,984167,2022-07-01
322,Baja california,Tijuana,95,124,2022-Q3,76612.90322580645,0.05780971700409235,30.11886255913211,0.0,30.176672276136205,1729813,2022-07-01
323,Baja california sur,La paz,57,132,2022-Q3,43181.818181818184,0.0,33.834475859837006,0.36776604195475004,34.20224190179176,271912,2022-07-01
324,Baja california sur,Los cabos,35,122,2022-Q3,28688.524590163932,0.0,42.724117764478045,0.35019768659408235,43.07431545107213,285553,2022-07-01
325,Campeche,Campeche,83,149,2022-Q3,55704.69798657718,0.6993838428344628,27.275969870544053,0.0,27.975353713378514,285966,2022-07-01
326,Campeche,Carmen,98,138,2022-Q3,71014.4927536232,0.0,7.185760359118941,0.0,7.185760359118941,236579,2022-07-01
327,Chiapas,Chiapa de corzo,8,11,2022-Q3,72727.27272727274,0.0,8.892314076533184,0.0,8.892314076533184,101211,2022-07-01
328,Chiapas,Tapachula,130,147,2022-Q3,88435.37414965987,0.28708738365783776,7.177184591445944,0.0,7.464271975103782,348326,2022-07-01
329,Chiapas,Tuxtla gutierrez,117,146,2022-Q3,80136.98630136986,0.0,4.950037620285914,0.0,4.950037620285914,606056,2022-07-01
330,Chihuahua,Chihuahua,92,151,2022-Q3,60927.1523178808,0.11105163679007464,32.98233612665217,0.33315491037022393,33.42654267381247,900482,2022-07-01
331,Chihuahua,Juarez,133,152,2022-Q3,87500.0,0.14065558160028074,54.50403787010878,0.14065558160028074,54.78534903330935,1421913,2022-07-01
332,Ciudad de mexico,Alvaro obregon,102,150,2022-Q3,68000.0,0.0,28.750274346925966,0.0,28.750274346925966,779123,2022-07-01
333,Ciudad de mexico,Azcapotzalco,112,142,2022-Q3,78873.23943661971,0.0,33.63884883374111,0.0,33.63884883374111,445913,2022-07-01
334,Ciudad de mexico,Benito juarez,27,126,2022-Q3,21428.571428571428,0.0,27.66057302731368,0.0,27.66057302731368,441061,2022-07-01
335,Ciudad de mexico,Coyoacan,85,153,2022-Q3,55555.555555555555,0.15307793810140494,35.20792576332314,0.0,35.36100370142454,653262,2022-07-01
336,Ciudad de mexico,Cuajimalpa de morelos,44,150,2022-Q3,29333.333333333332,0.0,28.870819647302707,0.0,28.870819647302707,211286,2022-07-01
337,Ciudad de mexico,Cuauhtemoc,94,134,2022-Q3,70149.25373134328,0.35395786839492493,39.11234445763921,0.0,39.46630232603413,565039,2022-07-01
338,Ciudad de mexico,Gustavo a. madero,99,150,2022-Q3,66000.0,0.0,31.780630318557925,0.0,31.780630318557925,1224016,2022-07-01
339,Ciudad de mexico,Iztacalco,106,140,2022-Q3,75714.28571428571,0.24146715443031863,45.63729218733022,0.0,45.878759341760535,414135,2022-07-01
340,Ciudad de mexico,Iztapalapa,110,148,2022-Q3,74324.32432432432,0.05311737931598626,29.161441244476457,0.0,29.214558623792442,1882623,2022-07-01
341,Ciudad de mexico,La magdalena contreras,90,137,2022-Q3,65693.4306569343,0.0,44.50062812833509,0.0,44.50062812833509,253929,2022-07-01
342,Ciudad de mexico,Miguel hidalgo,70,141,2022-Q3,49645.39007092199,0.23853539268889024,29.81692408611128,0.0,30.055459478800163,419225,2022-07-01
343,Ciudad de mexico,Milpa alta,88,150,2022-Q3,58666.666666666664,0.0,52.52100840336134,0.0,52.52100840336134,144704,2022-07-01
344,Ciudad de mexico,Tlahuac,116,142,2022-Q3,81690.14084507042,0.0,34.0928461844423,0.0,34.0928461844423,387178,2022-07-01
345,Ciudad de mexico,Tlalpan,91,141,2022-Q3,64539.00709219858,0.0,27.008624280184623,0.0,27.008624280184623,703479,2022-07-01
346,Ciudad de mexico,Venustiano carranza,81,151,2022-Q3,53642.384105960264,0.0,33.19498473681584,0.0,33.19498473681584,460913,2022-07-01
347,Ciudad de mexico,Xochimilco,102,141,2022-Q3,72340.4255319149,0.2291328695684053,38.494322087492094,0.0,38.7234549570605,436428,2022-07-01
348,Coahuila de zaragoza,Matamoros,3,10,2022-Q3,30000.0,0.0,26.442900962521595,0.0,26.442900962521595,113452,2022-07-01
349,Coahuila de zaragoza,Nava,2,4,2022-Q3,50000.0,0.0,43.01644551801727,0.0,43.01644551801727,30221,2022-07-01
350,Coahuila de zaragoza,Piedras negras,45,140,2022-Q3,32142.857142857145,0.0,34.142594105525,0.0,34.142594105525,164018,2022-07-01
351,Coahuila de zaragoza,Ramos arizpe,4,11,2022-Q3,36363.63636363637,0.0,0.0,0.0,0.0,96680,2022-07-01
352,Coahuila de zaragoza,Saltillo,39,127,2022-Q3,30708.661417322837,0.0,49.50966861941051,0.0,49.50966861941051,807923,2022-07-01
353,Coahuila de zaragoza,Torreon,36,74,2022-Q3,48648.648648648654,0.0,40.19586872603501,0.0,40.19586872603501,696589,2022-07-01
354,Colima,Colima,52,62,2022-Q3,83870.96774193548,0.0,75.52435020257167,0.0,75.52435020257167,156241,2022-07-01
355,Colima,Manzanillo,115,143,2022-Q3,80419.58041958042,0.0,45.937377712999144,0.0,45.937377712999144,176327,2022-07-01
356,Colima,Villa de alvarez,72,79,2022-Q3,91139.24050632911,0.0,65.46432913450403,0.0,65.46432913450403,139007,2022-07-01
357,Durango,Durango,63,148,2022-Q3,42567.56756756757,0.0,37.47036782136576,0.0,37.47036782136576,653850,2022-07-01
358,Durango,Gomez palacio,27,37,2022-Q3,72972.97297297297,0.2821176882148157,30.750828015414914,0.0,31.032945703629725,354462,2022-07-01
359,Durango,Lerdo,12,14,2022-Q3,85714.28571428571,0.6503515149938541,24.71335756976646,0.0,25.363709084760313,153763,2022-07-01
360,Guanajuato,Guanajuato,128,173,2022-Q3,73988.43930635838,0.0,43.308105481644226,0.0,43.308105481644226,189341,2022-07-01
361,Guanajuato,Irapuato,147,153,2022-Q3,96078.43137254902,0.0,35.71187107667824,0.0,35.71187107667824,576839,2022-07-01
362,Guanajuato,Leon,118,146,2022-Q3,80821.91780821918,0.0,16.84023710556716,0.0,16.84023710556716,1609241,2022-07-01
363,Guanajuato,Purisima del rincon,3,4,2022-Q3,75000.0,0.0,7.739838237380839,0.0,7.739838237380839,77521,2022-07-01
364,Guanajuato,San francisco del rincon,10,12,2022-Q3,83333.33333333334,0.0,11.161337128187956,0.0,11.161337128187956,125433,2022-07-01
365,Guerrero,Acapulco de juarez,101,133,2022-Q3,75939.84962406015,0.0,15.819156385236925,2.329953266042648,18.149109651279574,815467,2022-07-01
366,Guerrero,Chilpancingo de los bravo,121,149,2022-Q3,81208.05369127517,0.0,23.62510949329592,2.1807793378427003,25.805888831138624,275131,2022-07-01
367,Guerrero,Zihuatanejo de azueta,100,146,2022-Q3,68493.1506849315,0.0,12.051968086388507,0.0,12.051968086388507,124461,2022-07-01
368,Hidalgo,Mineral de la reforma,27,41,2022-Q3,65853.65853658537,0.0,20.812496748047383,0.0,20.812496748047383,172973,2022-07-01
369,Hidalgo,Pachuca de soto,51,102,2022-Q3,50000.0,0.0,27.832533284435392,0.0,27.832533284435392,305398,2022-07-01
370,Jalisco,Guadalajara,130,150,2022-Q3,86666.66666666667,0.0,14.501305451622109,0.0,14.501305451622109,1496417,2022-07-01
371,Jalisco,Puerto vallarta,49,134,2022-Q3,36567.164179104475,0.0,16.13163413453783,0.0,16.13163413453783,272756,2022-07-01
372,Jalisco,San pedro tlaquepaque,101,134,2022-Q3,75373.13432835821,0.0,14.318507585000907,0.0,14.318507585000907,656493,2022-07-01
373,Jalisco,Tlajomulco de zuniga,100,138,2022-Q3,72463.76811594203,0.0,21.834212478079145,0.0,21.834212478079145,577076,2022-07-01
374,Jalisco,Tonala,121,151,2022-Q3,80132.45033112583,0.0,16.23172021861263,0.0,16.23172021861263,523666,2022-07-01
375,Jalisco,Zapopan,97,147,2022-Q3,65986.39455782312,0.0,12.502263340777208,0.0,12.502263340777208,1391748,2022-07-01
376,Mexico,Almoloya de juarez,4,4,2022-Q3,100000.0,0.0,21.69506654186838,0.6198590440533822,22.314925585921763,161327,2022-07-01
377,Mexico,Atizapan de zaragoza,101,146,2022-Q3,69178.08219178082,0.0,13.216922257680181,0.7661983917495757,13.983120649429756,522058,2022-07-01
378,Mexico,Chimalhuacan,126,145,2022-Q3,86896.55172413793,0.0,12.188270127739015,1.3377369652396482,13.526007092978665,672778,2022-07-01
379,Mexico,Cuautitlan izcalli,121,142,2022-Q3,85211.2676056338,0.0,18.386033895836746,1.6383594560646606,20.02439335190141,549330,2022-07-01
380,Mexico,Ecatepec de morelos,125,145,2022-Q3,86206.89655172413,0.0,10.905016130581968,0.9431365302124944,11.848152660794463,1696467,2022-07-01
381,Mexico,Lerma,5,7,2022-Q3,71428.57142857143,0.0,12.945905533727322,1.941885830059098,14.887791363786418,154489,2022-07-01
382,Mexico,Metepec,17,20,2022-Q3,85000.0,0.0,19.37551861102804,1.2636207789800895,20.63913939000813,237413,2022-07-01
383,Mexico,Naucalpan de juarez,127,140,2022-Q3,90714.28571428571,0.0,15.684105843316944,1.2779641798258252,16.96207002314277,860744,2022-07-01
384,Mexico,Nezahualcoyotl,114,147,2022-Q3,77551.02040816327,0.0,13.617376479784385,1.06109427115203,14.678470750936414,1130908,2022-07-01
385,Mexico,San mateo atenco,3,5,2022-Q3,60000.0,0.0,13.805957270562248,0.0,13.805957270562248,86919,2022-07-01
386,Mexico,Tlalnepantla de baz,124,153,2022-Q3,81045.75163398693,0.0,8.579783993031471,1.3087806091064955,9.888564602137967,687663,2022-07-01
387,Mexico,Toluca,71,82,2022-Q3,86585.36585365854,0.0,20.085698982324583,3.236029280485628,23.32172826281021,896160,2022-07-01
388,Mexico,Zinacantepec,19,20,2022-Q3,95000.0,0.0,13.683058268777366,2.631357359380263,16.31441562815763,190016,2022-07-01
389,Michoacan de ocampo,Lazaro cardenas,76,143,2022-Q3,53146.853146853144,0.0,4.784307471493501,0.0,4.784307471493501,188115,2022-07-01
390,Michoacan de ocampo,Morelia,126,150,2022-Q3,84000.0,0.24324715492046428,6.567673182852535,0.0,6.810920337772999,822209,2022-07-01
391,Michoacan de ocampo,Uruapan,141,160,2022-Q3,88125.0,0.0,0.2878658775303411,0.0,0.2878658775303411,347384,2022-07-01
392,Morelos,Cuernavaca,47,58,2022-Q3,81034.48275862068,0.0,27.55003647828904,0.0,27.55003647828904,392014,2022-07-01
393,Morelos,Emiliano zapata,15,20,2022-Q3,75000.0,0.0,35.79866828953963,0.0,35.79866828953963,97769,2022-07-01
394,Morelos,Jiutepec,24,35,2022-Q3,68571.42857142857,0.0,24.71726710971202,0.0,24.71726710971202,214425,2022-07-01
395,Morelos,Temixco,15,16,2022-Q3,93750.0,0.0,29.404598879264714,0.0,29.404598879264714,119029,2022-07-01
396,Morelos,Xochitepec,7,8,2022-Q3,87500.0,0.0,28.00294767870302,0.0,28.00294767870302,67850,2022-07-01
397,Nayarit,Tepic,65,145,2022-Q3,44827.58620689655,0.0,9.422247133462506,0.0,9.422247133462506,413914,2022-07-01
398,Nayarit,Xalisco,5,14,2022-Q3,35714.28571428572,0.0,0.0,0.0,0.0,58572,2022-07-01
399,Nuevo leon,Apodaca,64,143,2022-Q3,44755.244755244756,0.0,32.139663935365085,0.0,32.139663935365085,584947,2022-07-01
400,Nuevo leon,General escobedo,85,138,2022-Q3,61594.20289855072,0.0,44.88104124015677,0.0,44.88104124015677,416657,2022-07-01
401,Nuevo leon,Guadalupe,83,148,2022-Q3,56081.08108108109,0.15027989630687155,30.20625915768118,0.0,30.356539053988055,665425,2022-07-01
402,Nuevo leon,Monterrey,96,120,2022-Q3,80000.0,0.0,32.2025409627605,0.0,32.2025409627605,1152083,2022-07-01
403,Nuevo leon,San nicolas de los garza,48,132,2022-Q3,36363.63636363637,0.0,22.392693979597254,0.0,22.392693979597254,433177,2022-07-01
404,Nuevo leon,San pedro garza garcia,20,130,2022-Q3,15384.615384615385,0.0,28.22760362501857,0.0,28.22760362501857,134620,2022-07-01
405,Nuevo leon,Santa catarina,85,120,2022-Q3,70833.33333333334,0.0,36.770827551756675,0.0,36.770827551756675,288272,2022-07-01
406,Oaxaca,Animas trujano,3,3,2022-Q3,100000.0,0.0,22.89901534234028,0.0,22.89901534234028,4367,2022-07-01
407,Oaxaca,Oaxaca de juarez,74,88,2022-Q3,84090.90909090909,0.0,34.613690238939355,0.0,34.613690238939355,286014,2022-07-01
408,Oaxaca,San agustin de las juntas,2,4,2022-Q3,50000.0,0.0,29.94908655286014,0.0,29.94908655286014,10017,2022-07-01
409,Oaxaca,San agustin yatareni,1,2,2022-Q3,50000.0,0.0,39.29273084479371,0.0,39.29273084479371,5090,2022-07-01
410,Oaxaca,San andres huayapam,1,3,2022-Q3,33333.33333333333,0.0,17.0590242238144,0.0,17.0590242238144,5862,2022-07-01
411,Oaxaca,San antonio de la cal,2,3,2022-Q3,66666.66666666666,0.0,35.66616469842276,0.0,35.66616469842276,25234,2022-07-01
412,Oaxaca,San pablo etla,2,2,2022-Q3,100000.0,0.0,0.0,0.0,0.0,17188,2022-07-01
413,Oaxaca,San sebastian tutla,5,6,2022-Q3,83333.33333333334,0.0,22.348865795060902,0.0,22.348865795060902,17898,2022-07-01
414,Oaxaca,Santa cruz amilpas,3,5,2022-Q3,60000.0,0.0,16.149870801033593,0.0,16.149870801033593,12384,2022-07-01
415,Oaxaca,Santa cruz xoxocotlan,20,28,2022-Q3,71428.57142857143,0.0,30.72131529603695,0.0,30.72131529603695,94397,2022-07-01
416,Oaxaca,Santa lucia del camino,7,14,2022-Q3,50000.0,0.0,25.646084040244624,0.0,25.646084040244624,50690,2022-07-01
417,Oaxaca,Santa maria atzompa,1,2,2022-Q3,50000.0,0.0,24.71916284435167,0.0,24.71916284435167,36409,2022-07-01
418,Oaxaca,Santa maria del tule,5,7,2022-Q3,71428.57142857143,0.0,10.856584518510477,0.0,10.856584518510477,9211,2022-07-01
419,Oaxaca,Tlalixtac de cabrera,5,5,2022-Q3,100000.0,0.0,35.52713384847677,0.0,35.52713384847677,11259,2022-07-01
420,Puebla,Amozoc,10,10,2022-Q3,100000.0,0.0,20.6428528422628,0.0,20.6428528422628,116263,2022-07-01
421,Puebla,Cuautlancingo,4,5,2022-Q3,80000.0,0.0,15.293133383110984,0.0,15.293133383110984,111161,2022-07-01
422,Puebla,Juan c. bonilla,2,2,2022-Q3,100000.0,0.0,22.761414849547048,0.0,22.761414849547048,21967,2022-07-01
423,Puebla,Puebla,98,127,2022-Q3,77165.35433070865,0.0,14.512816594132202,0.0,14.512816594132202,1688163,2022-07-01
424,Puebla,San andres cholula,4,4,2022-Q3,100000.0,0.0,15.913310347440609,0.0,15.913310347440609,131965,2022-07-01
425,Puebla,San pedro cholula,11,12,2022-Q3,91666.66666666666,0.0,12.60566513421326,0.0,12.60566513421326,134860,2022-07-01
426,Queretaro,Corregidora,12,22,2022-Q3,54545.454545454544,0.0,10.369198024394903,1.637241793325511,12.006439817720413,183235,2022-07-01
427,Queretaro,Queretaro,68,116,2022-Q3,58620.689655172406,0.10551584056556491,27.53963438761244,4.853728666015986,32.498878894193986,947725,2022-07-01
428,Quintana roo,Benito juarez,120,138,2022-Q3,86956.52173913043,0.0,31.85985773545784,0.0,31.85985773545784,778409,2022-07-01
429,Quintana roo,Othon p. blanco,104,141,2022-Q3,73758.86524822694,0.0,36.89899211854112,0.0,36.89899211854112,241199,2022-07-01
430,San luis potosi,San luis potosi,84,97,2022-Q3,86597.9381443299,0.0,42.56871807346145,0.0,42.56871807346145,871532,2022-07-01
431,San luis potosi,Soledad de graciano sanchez,34,42,2022-Q3,80952.38095238095,0.0,35.6887937187723,0.0,35.6887937187723,308220,2022-07-01
432,Sinaloa,Ahome,43,149,2022-Q3,28859.060402684565,0.0,19.332011563240403,0.0,19.332011563240403,444858,2022-07-01
433,Sinaloa,Culiacan,90,149,2022-Q3,60402.68456375839,0.10541684455759187,23.71879002545817,0.0,23.82420687001576,948615,2022-07-01
434,Sinaloa,Mazatlan,68,132,2022-Q3,51515.15151515151,0.0,6.691368970449242,0.0,6.691368970449242,478228,2022-07-01
435,Sonora,Cajeme,122,129,2022-Q3,94573.64341085272,0.23337604114886357,18.43670725076022,0.0,18.670083291909087,428493,2022-07-01
436,Sonora,Hermosillo,99,144,2022-Q3,68750.0,0.0,18.363167669667533,0.0,18.363167669667533,860418,2022-07-01
437,Sonora,Nogales,72,131,2022-Q3,54961.83206106871,0.41404609989276203,16.14779789581772,0.0,16.561843995710483,241519,2022-07-01
438,Tabasco,Centro,98,133,2022-Q3,73684.21052631579,0.0,47.92845029878332,0.0,47.92845029878332,682267,2022-07-01
439,Tabasco,Nacajuca,6,10,2022-Q3,60000.0,0.0,38.269342576851464,0.0,38.269342576851464,135879,2022-07-01
440,Tamaulipas,Altamira,9,36,2022-Q3,25000.0,0.0,18.116986321675327,0.0,18.116986321675327,242866,2022-07-01
441,Tamaulipas,Ciudad madero,8,36,2022-Q3,22222.222222222223,0.0,27.076198121766886,0.0,27.076198121766886,210517,2022-07-01
442,Tamaulipas,Nuevo laredo,81,143,2022-Q3,56643.356643356645,0.0,9.543665942326893,0.0,9.543665942326893,408648,2022-07-01
443,Tamaulipas,Reynosa,89,122,2022-Q3,72950.81967213115,0.0,24.869435463814973,0.0,24.869435463814973,659444,2022-07-01
444,Tamaulipas,Tampico,18,62,2022-Q3,29032.258064516132,0.0,17.68346595932803,0.0,17.68346595932803,311025,2022-07-01
445,Tamaulipas,Victoria,74,144,2022-Q3,51388.88888888888,0.0,32.149684295892946,0.0,32.149684295892946,345260,2022-07-01
446,Tlaxcala,Apetatitlan de antonio carvajal,2,4,2022-Q3,50000.0,0.0,6.581112207963146,0.0,6.581112207963146,15195,2022-07-01
447,Tlaxcala,Apizaco,10,16,2022-Q3,62500.0,0.0,1.2124004316145536,0.0,1.2124004316145536,82481,2022-07-01
448,Tlaxcala,Chiautempan,2,3,2022-Q3,66666.66666666666,0.0,0.0,0.0,0.0,72462,2022-07-01
449,Tlaxcala,Contla de juan cuamatzi,3,5,2022-Q3,60000.0,0.0,2.65188681747063,0.0,2.65188681747063,37709,2022-07-01
450,Tlaxcala,Mazatecochco de jose maria morelos,6,6,2022-Q3,100000.0,0.0,0.0,0.0,0.0,10749,2022-07-01
451,Tlaxcala,Nativitas,3,4,2022-Q3,75000.0,0.0,7.729468599033816,0.0,7.729468599033816,25875,2022-07-01
452,Tlaxcala,Panotla,3,4,2022-Q3,75000.0,0.0,10.716964955524595,0.0,10.716964955524595,27993,2022-07-01
453,Tlaxcala,Papalotla de xicohtencatl,3,8,2022-Q3,37500.0,0.0,0.0,0.0,0.0,31345,2022-07-01
454,Tlaxcala,San damian texoloc,1,2,2022-Q3,50000.0,0.0,0.0,0.0,0.0,5518,2022-07-01
455,Tlaxcala,San francisco tetlanohcan,2,3,2022-Q3,66666.66666666666,0.0,0.0,0.0,0.0,11219,2022-07-01
456,Tlaxcala,San jeronimo zacualpan,1,4,2022-Q3,25000.0,0.0,0.0,0.0,0.0,4052,2022-07-01
457,Tlaxcala,San juan huactzinco,2,3,2022-Q3,66666.66666666666,0.0,0.0,0.0,0.0,7611,2022-07-01
458,Tlaxcala,San pablo del monte,6,11,2022-Q3,54545.454545454544,0.0,1.295001295001295,0.0,1.295001295001295,77220,2022-07-01
459,Tlaxcala,Santa cruz quilehtla,1,3,2022-Q3,33333.33333333333,0.0,0.0,0.0,0.0,7108,2022-07-01
460,Tlaxcala,Santa isabel xiloxoxtla,3,5,2022-Q3,60000.0,0.0,0.0,0.0,0.0,5084,2022-07-01
461,Tlaxcala,Teolocholco,3,3,2022-Q3,100000.0,0.0,0.0,0.0,0.0,24126,2022-07-01
462,Tlaxcala,Tetla de la solidaridad,13,19,2022-Q3,68421.05263157895,0.0,0.0,0.0,0.0,32765,2022-07-01
463,Tlaxcala,Tlaxcala,10,14,2022-Q3,71428.57142857143,0.0,8.007206485837253,0.0,8.007206485837253,99910,2022-07-01
464,Tlaxcala,Tocatlan,2,4,2022-Q3,50000.0,0.0,0.0,0.0,0.0,6008,2022-07-01
465,Tlaxcala,Totolac,4,9,2022-Q3,44444.444444444445,0.0,0.0,0.0,0.0,22572,2022-07-01
466,Tlaxcala,Xaloztoc,6,8,2022-Q3,75000.0,0.0,0.0,0.0,0.0,23783,2022-07-01
467,Tlaxcala,Yauhquemehcan,2,6,2022-Q3,33333.33333333333,0.0,2.5644971021182745,0.0,2.5644971021182745,38994,2022-07-01
468,Tlaxcala,Zacatelco,10,12,2022-Q3,83333.33333333334,0.0,4.5524902121460435,0.0,4.5524902121460435,43932,2022-07-01
469,Veracruz de ignacio de la llave,Boca del rio,30,40,2022-Q3,75000.0,0.0,17.337147505784607,1.3336267312142005,18.670774236998806,149967,2022-07-01
470,Veracruz de ignacio de la llave,Coatzacoalcos,105,125,2022-Q3,84000.0,0.0,13.799289336599164,5.017923395126969,18.817212731726134,318857,2022-07-01
471,Veracruz de ignacio de la llave,Cosoleacaque,4,4,2022-Q3,100000.0,0.0,8.492503435603663,2.316137300619181,10.808640736222843,129526,2022-07-01
472,Veracruz de ignacio de la llave,Panuco,1,1,2022-Q3,100000.0,0.0,17.364835187284857,4.0858435734787895,21.450678760763644,97899,2022-07-01
473,Veracruz de ignacio de la llave,Pueblo viejo,7,12,2022-Q3,58333.333333333336,0.0,10.5553894059075,0.0,10.5553894059075,56843,2022-07-01
474,Veracruz de ignacio de la llave,Veracruz,70,100,2022-Q3,70000.0,0.163890363902164,23.108541310205126,3.1139169141411163,26.386348588248406,610164,2022-07-01
475,Veracruz de ignacio de la llave,Xalapa,83,117,2022-Q3,70940.17094017094,0.0,15.808183501394085,1.7784206439068346,17.586604145300917,506067,2022-07-01
476,Yucatan,Kanasin,9,13,2022-Q3,69230.76923076923,0.0,0.899814638184534,0.0,0.899814638184534,111134,2022-07-01
477,Yucatan,Merida,32,104,2022-Q3,30769.23076923077,0.0,0.9522277898158179,0.0,0.9522277898158179,945152,2022-07-01
478,Yucatan,Progreso,10,14,2022-Q3,71428.57142857143,0.0,1.6649462222370217,0.0,1.6649462222370217,60062,2022-07-01
479,Yucatan,Uman,1,3,2022-Q3,33333.33333333333,0.0,1.6590626296142679,0.0,1.6590626296142679,60275,2022-07-01
480,Zacatecas,Fresnillo,145,155,2022-Q3,93548.38709677418,0.0,31.95771217329717,0.0,31.95771217329717,231556,2022-07-01
481,Zacatecas,Guadalupe,63,73,2022-Q3,86301.3698630137,0.0,28.20830264374481,0.0,28.20830264374481,191433,2022-07-01
482,Zacatecas,Zacatecas,76,79,2022-Q3,96202.53164556962,0.0,50.16252658613909,0.0,50.16252658613909,149514,2022-07-01
